Moisture,ADC,Temperature,Humidity
15.62,2909,29,52
25.43,2858,29.6,52
14.95,2912,29.8,52
12.4,2923,29.7,52
13.58,2918,29.1,52
13.34,2919,29.3,52
12.64,2922,29,52
13.81,2917,29.2,52
11.2,2928,29,52
12.64,2922,29.2,52
11.92,2925,29,52
13.34,2919,29.6,52
12.88,2921,29.8,52
13.34,2919,29.7,52
11.92,2925,29.1,52
12.88,2921,29.6,52
11.92,2925,29.8,52
13.34,2919,29.7,52
12.4,2923,29.1,52
13.58,2918,29.3,52
12.88,2921,29,52
11.92,2925,29.2,52
13.81,2917,29,52
13.34,2919,29.9,52
13.58,2918,29.7,52
13.34,2919,29.1,52
13.58,2918,29.9,52
12.88,2921,29.7,52
10.22,2932,29.1,52
15.17,2911,29.3,52
13.58,2918,29,52
11.44,2927,29.2,52
11.44,2927,29,52
14.04,2916,29.9,52
15.62,2909,29.7,52
11.2,2928,29.1,52
15.17,2911,29.3,52
13.81,2917,29,52
12.88,2921,29.6,52
14.27,2915,29.1,52
13.58,2918,29.2,52
12.88,2921,29.4,52
14.27,2915,29,52
14.72,2913,29.2,52
13.81,2917,29.3,52
12.4,2923,29,52
11.44,2927,29.6,52
13.81,2917,29.8,52
14.27,2915,29.7,52
11.2,2928,29.1,52
12.4,2923,29.6,52
11.68,2926,29.5,52
13.34,2919,29.8,52
12.64,2922,29.7,52
19.82,2889,29.1,52
13.34,2919,29,52
13.58,2918,29.6,52
12.64,2922,29.5,52
13.34,2919,29.8,52
12.88,2921,29.7,52
15.62,2909,29.8,52
10.47,2931,29.7,52
13.81,2917,29.1,52
14.27,2915,29.3,52
14.49,2914,29,52
13.58,2918,29.9,52
20.21,2887,29.7,52
19.42,2891,29.8,52
13.58,2918,29.7,52
13.34,2919,29.1,52
11.92,2925,29.2,52
12.16,2924,29.3,52
13.34,2919,29,52
16.49,2905,29.9,52
13.81,2917,29.7,52
13.58,2918,29.8,52
14.49,2914,29.7,52
16.92,2903,29.8,52
16.06,2907,29.7,52
13.81,2917,29.8,52
11.2,2928,29.1,52
16.92,2903,29.6,52
13.58,2918,29.1,52
12.64,2922,29.3,52
17.35,2901,29,52
10.96,2929,29.2,52
12.4,2923,29,52
6.11,2948,29.6,52
12.16,2924,29.8,52
12.4,2923,29.7,52
12.64,2922,29.8,52
13.58,2918,29.7,52
12.4,2923,29.8,52
12.88,2921,29.7,52
12.4,2923,29.1,52
11.68,2926,29.9,52
12.64,2922,29.9,52
-0.31,2971,29.7,52
17.14,2902,29.8,52
14.04,2916,29.1,52
14.27,2915,29.2,52
12.88,2921,29.3,52
11.68,2926,29,52
11.92,2925,29.6,52
12.4,2923,29.1,52
-0.31,2971,29.2,52
13.34,2919,29.3,52
20.99,2883,29,52
12.4,2923,29.9,52
13.34,2919,29.7,52
12.64,2922,29.1,52
12.64,2922,29.3,52
10.71,2930,29,52
11.44,2927,29.6,52
19.42,2891,29.8,52
20.21,2887,29.7,52
11.68,2926,29.1,52
12.4,2923,29.3,52
11.92,2925,29,52
11.2,2928,29.2,52
14.72,2913,29.3,52
12.88,2921,29,52
10.47,2931,29.6,52
13.34,2919,29.1,52
13.58,2918,29.6,52
13.34,2919,29.8,52
12.64,2922,29.7,52
17.98,2898,29.1,52
14.95,2912,29.6,52
12.64,2922,29.1,52
10.96,2929,29.3,52
13.34,2919,29,52
8.71,2938,29.3,52
14.49,2914,29,52
13.34,2919,29.2,52
13.81,2917,29,52
12.4,2923,29.9,52
11.44,2927,29.2,52
13.81,2917,29,52
13.81,2917,29.2,52
12.64,2922,29.4,52
13.58,2918,29,52
13.34,2919,29.6,52
13.81,2917,29.8,52
13.58,2918,29.7,52
12.4,2923,29.1,52
13.81,2917,29.3,52
12.88,2921,29.4,52
12.64,2922,29,52
11.44,2927,29.9,52
12.88,2921,29.7,52
5.3,2951,29.1,52
13.34,2919,29.3,52
20.99,2883,29,52
16.06,2907,29.2,51
13.34,2919,29.4,51
13.34,2919,29.9,51
13.34,2919,29.1,51
11.68,2926,29.6,51
7.68,2942,29.7,51
12.88,2921,29.7,51
12.88,2921,29.1,52
12.88,2921,29.2,52
12.64,2922,29.3,52
12.16,2924,29,51
12.4,2923,29.2,51
13.81,2917,29.4,51
1.42,2965,29,51
13.58,2918,29.5,51
12.64,2922,29.9,51
13.81,2917,29.3,51
12.88,2921,29.4,51
13.81,2917,29,51
11.92,2925,29.1,51
12.4,2923,29.1,51
18.4,2896,29.1,51
11.2,2928,29.1,51
12.4,2923,29.2,51
25.92,2855,29.2,51
18.19,2897,29.5,51
7.16,2944,29,51
13.58,2918,29.3,51
5.84,2949,29,51
11.44,2927,29.1,51
15.17,2911,29.2,51
12.4,2923,29.9,51
12.88,2921,29.6,51
14.27,2915,29.7,51
13.58,2918,29.7,51
13.34,2919,29.3,51
8.71,2938,29.9,51
12.64,2922,29.6,51
12.4,2923,29.3,51
14.27,2915,29.9,51
12.88,2921,29.6,51
11.2,2928,29.7,51
7.42,2943,29.3,51
13.34,2919,29,51
11.2,2928,29.2,51
11.44,2927,29,51
13.81,2917,29.2,51
8.2,2940,29.9,51
12.88,2921,29.2,51
7.94,2941,29.9,51
7.68,2942,29,51
12.88,2921,29.5,51
15.39,2910,29.8,51
11.44,2927,29.5,51
9.47,2935,29.7,51
10.71,2930,29.3,51
11.44,2927,29.9,51
12.16,2924,29.2,51
14.49,2914,29,51
13.34,2919,29.2,51
13.58,2918,29.4,51
14.72,2913,29,51
10.47,2931,29.1,51
12.64,2922,29.9,51
13.34,2919,29.1,51
11.2,2928,29.1,51
13.34,2919,29.1,51
12.4,2923,29.5,51
21.37,2881,29.4,51
11.92,2925,29.1,51
11.2,2928,29.3,51
12.4,2923,29.2,51
11.44,2927,29.2,51
13.34,2919,29.1,51
13.58,2918,29.1,51
24.43,2864,29.5,51
14.72,2913,29.9,51
13.34,2919,29.5,52
12.64,2922,29,52
12.4,2923,29.7,52
11.44,2927,29.8,52
12.88,2921,29.8,52
12.4,2923,29.8,52
12.88,2921,29.8,52
13.58,2918,29.8,52
10.22,2932,29.8,52
14.27,2915,29.1,52
12.4,2923,29.9,52
13.58,2918,29.7,52
14.49,2914,29.7,52
11.68,2926,29.8,52
13.34,2919,29.7,52
12.4,2923,29.7,52
7.94,2941,29.1,52
11.68,2926,29.6,52
12.4,2923,29.8,52
13.34,2919,29.8,52
22.85,2873,29.1,52
12.64,2922,29.2,52
13.34,2919,29.3,52
14.95,2912,29.4,52
14.27,2915,29,52
12.64,2922,29.9,52
10.71,2930,29.7,52
13.11,2920,29.8,52
7.68,2942,29.7,52
13.34,2919,29.5,52
4.22,2955,29,52
12.88,2921,29.7,52
13.34,2919,29.8,52
12.64,2922,29.8,52
12.88,2921,29.8,52
13.58,2918,29.7,52
13.58,2918,29.1,52
0.85,2967,29.3,52
12.4,2923,29,52
12.4,2923,29.6,52
12.4,2923,29.8,52
13.34,2919,29.7,52
11.2,2928,29.1,52
12.4,2923,29,52
13.11,2920,29.6,52
13.11,2920,29.5,52
7.42,2943,29.8,52
13.34,2919,29.1,52
12.64,2922,29,52
12.4,2923,29.3,52
12.64,2922,29,52
12.64,2922,29.9,52
13.81,2917,29.2,52
14.49,2914,29.2,52
12.4,2923,29,52
13.34,2919,29.9,52
11.44,2927,29.7,52
12.4,2923,29.1,52
13.34,2919,29.2,52
12.64,2922,29.2,52
15.62,2909,29.4,52
12.64,2922,29,52
12.4,2923,29.9,52
13.34,2919,29.7,52
12.4,2923,29.8,52
14.27,2915,29.1,52
11.68,2926,29.2,52
14.72,2913,29.2,52
11.92,2925,29.4,52
11.68,2926,29,52
12.88,2921,29.2,52
13.81,2917,29.2,52
12.64,2922,29.9,52
12.64,2922,29.1,52
11.68,2926,29.2,52
12.88,2921,29.2,52
14.72,2913,29.2,52
14.27,2915,29.2,52
12.64,2922,29.2,52
13.81,2917,29.2,52
12.88,2921,29.2,52
10.47,2931,29.2,52
12.4,2923,29.2,52
26.39,2852,29.3,52
12.64,2922,29.3,52
12.88,2921,29.4,52
13.58,2918,29.3,52
13.81,2917,29,52
12.64,2922,29.2,52
12.4,2923,29.2,52
13.34,2919,29,52
13.34,2919,29.9,52
11.44,2927,29.7,52
12.88,2921,29.1,52
13.81,2917,29.3,52
13.34,2919,29,52
12.64,2922,29.3,52
12.88,2921,29,52
11.2,2928,29.2,52
13.34,2919,29,52
13.34,2919,29.6,52
13.81,2917,29.1,52
13.58,2918,29.3,52
15.62,2909,29,52
11.2,2928,29.3,52
10.96,2929,29,52
12.4,2923,29.6,52
13.58,2918,29.8,52
14.27,2915,29.1,52
11.44,2927,29.6,52
11.92,2925,29.8,52
12.4,2923,29.7,52
9.72,2934,29.1,52
11.68,2926,29.6,52
13.81,2917,29.1,52
21.75,2879,29.9,52
14.04,2916,29.7,52
12.88,2921,29.8,52
14.72,2913,29.1,52
13.58,2918,29.2,52
12.64,2922,29.2,52
13.34,2919,29.3,52
12.88,2921,29.3,52
13.34,2919,29.3,52
11.2,2928,29.3,52
13.34,2919,29.4,52
12.64,2922,29,52
19.22,2892,29.7,52
13.34,2919,29.8,52
13.34,2919,29.1,52
11.92,2925,29.6,52
11.44,2927,29.8,52
12.88,2921,29.7,52
12.64,2922,29.8,52
11.92,2925,29.1,52
12.88,2921,29.6,52
11.68,2926,29.8,52
13.34,2919,29.7,52
13.58,2918,29.1,52
18.4,2896,29.6,52
12.4,2923,29.8,52
7.16,2944,29.7,52
6.37,2947,29.9,52
14.04,2916,29,52
13.34,2919,29,52
13.81,2917,29,52
17.14,2902,29,52
13.34,2919,29,52
14.04,2916,29.4,52
12.4,2923,29.8,52
12.88,2921,29.9,52
12.4,2923,29.3,52
11.92,2925,29.5,52
11.2,2928,29.7,52
6.64,2946,29.6,52
10.22,2932,29.6,52
12.88,2921,29.2,52
12.88,2921,29.8,52
13.34,2919,29.6,52
13.34,2919,29.9,52
12.64,2922,29.4,52
14.04,2916,29.7,52
13.34,2919,29.1,52
21.56,2880,29.8,52
5.84,2949,29.8,52
15.17,2911,29.5,52
12.4,2923,29.2,52
13.34,2919,29.8,52
12.64,2922,29.1,52
9.97,2933,29.2,52
17.35,2901,29.2,52
14.72,2913,29.6,52
11.68,2926,29.3,52
11.2,2928,29.3,52
21.56,2880,29.4,52
12.4,2923,29.3,52
12.16,2924,29.3,52
13.58,2918,29.3,52
14.72,2913,29.3,52
11.44,2927,29,52
13.34,2919,29.8,52
11.2,2928,29.6,52
12.64,2922,29.4,52
20.21,2887,29.9,52
14.27,2915,29.5,52
12.64,2922,29.3,52
12.16,2924,29.6,52
12.88,2921,29.4,52
18.61,2895,29.9,52
12.4,2923,29.6,52
13.58,2918,29.4,52
14.27,2915,29.4,52
13.58,2918,29.1,52
13.81,2917,29.9,52
14.72,2913,29.7,52
12.88,2921,29.5,52
13.58,2918,29,52
16.06,2907,29.2,52
12.88,2921,29.1,52
11.92,2925,29.9,52
11.2,2928,29.7,52
12.88,2921,29.6,52
12.88,2921,29.6,52
11.2,2928,29.6,52
13.34,2919,29.2,52
12.4,2923,29.8,52
12.64,2922,29.4,52
12.88,2921,29.7,52
10.71,2930,29.2,52
14.95,2912,29.2,52
14.04,2916,29.2,52
14.27,2915,29.2,52
11.92,2925,29.5,52
14.27,2915,29.8,52
12.4,2923,29.8,52
13.34,2919,29.8,52
13.81,2917,29.8,52
11.44,2927,29.5,52
13.81,2917,29.2,52
-7.66,2995,29.1,52
12.88,2921,29.3,52
11.92,2925,29,52
11.44,2927,29.3,52
14.72,2913,29.6,52
16.92,2903,29.8,52
12.4,2923,29.9,52
13.58,2918,29.1,52
12.16,2924,29.1,52
12.64,2922,29.1,52
12.88,2921,29.5,52
12.64,2922,29.7,52
12.88,2921,29.3,52
12.88,2921,29.7,52
11.2,2928,29.3,52
13.11,2920,29.8,52
12.4,2923,29,52
15.39,2910,29.6,52
8.46,2939,29.5,52
12.64,2922,29.9,52
13.81,2917,29.2,52
13.34,2919,29.4,52
2.27,2962,29.7,52
13.58,2918,29.3,52
11.2,2928,29.1,52
19.01,2893,29.2,52
13.34,2919,29.1,52
22.49,2875,29.8,52
11.2,2928,29,52
12.88,2921,29,52
16.06,2907,29.9,52
12.4,2923,29.9,52
17.77,2899,29.9,52
12.4,2923,29.9,52
11.68,2926,29.2,52
12.4,2923,29,52
13.34,2919,29.2,52
11.44,2927,29,52
12.4,2923,29.9,52
12.64,2922,29.7,52
12.88,2921,29.1,52
13.58,2918,29.2,52
13.34,2919,29.2,52
11.2,2928,29.4,52
13.34,2919,29.8,52
13.34,2919,29.9,52
11.68,2926,29.9,52
11.44,2927,29.6,52
13.58,2918,29.8,52
22.31,2876,29.7,52
-5.14,2987,29.7,52
12.64,2922,29.7,52
12.4,2923,29.7,52
11.44,2927,29.1,52
13.81,2917,29.2,52
15.17,2911,29.4,52
12.88,2921,29,52
14.04,2916,29.2,52
14.27,2915,29.2,52
8.71,2938,29,52
10.71,2930,29.2,52
13.81,2917,29.9,52
12.64,2922,29.7,52
12.4,2923,29.8,52
11.92,2925,29.1,52
12.16,2924,29,52
16.49,2905,29,52
13.81,2917,29.7,52
14.72,2913,29.9,52
14.27,2915,29.9,52
17.35,2901,29.9,52
13.34,2919,29.6,52
14.95,2912,29.7,52
12.88,2921,29.7,52
13.34,2919,29.7,52
12.64,2922,29.7,52
12.88,2921,29.1,52
21.75,2879,29.2,52
13.34,2919,29,52
13.34,2919,29.6,52
12.64,2922,29.1,52
11.68,2926,29.9,52
13.58,2918,29.7,52
11.44,2927,29.7,52
14.27,2915,29.8,52
12.64,2922,29.7,52
8.71,2938,29.8,52
13.81,2917,29.1,52
11.68,2926,29.2,52
14.04,2916,29.2,52
12.88,2921,29.3,52
12.4,2923,29.3,52
12.88,2921,29.4,52
12.88,2921,29.4,52
11.2,2928,29,52
11.2,2928,29.2,52
11.92,2925,29,52
15.17,2911,29.6,52
12.4,2923,29.8,52
12.64,2922,29.7,52
14.95,2912,29.1,52
13.81,2917,29.9,52
12.64,2922,29.1,52
13.34,2919,29.2,52
25.1,2860,29.2,52
21.56,2880,29.2,52
14.95,2912,29.9,52
25.92,2855,29.7,52
13.58,2918,29.8,52
14.72,2913,29.8,52
12.4,2923,29.8,52
11.92,2925,29.5,52
13.58,2918,29.4,52
12.16,2924,29.4,52
0.85,2967,29.8,52
12.4,2923,29.9,52
-11.58,3007,29.9,52
5.3,2951,29.4,52
11.92,2925,29.8,52
11.68,2926,29.9,52
17.14,2902,29.4,52
13.34,2919,29.5,52
11.2,2928,29.7,52
12.16,2924,29.9,52
18.4,2896,29.9,52
11.68,2926,29.2,52
11.44,2927,29,52
12.16,2924,29.2,52
13.58,2918,29,52
12.88,2921,29.2,52
22.67,2874,29,52
13.34,2919,29.9,52
12.64,2922,29.2,52
12.88,2921,29,52
12.64,2922,29.4,52
10.71,2930,29.8,52
11.92,2925,29.6,52
13.34,2919,29.9,52
13.81,2917,30.7,51
12.88,2921,30.7,51
12.88,2921,30.3,51
13.34,2919,30.1,52
13.58,2918,30.2,52
13.58,2918,30.2,52
13.34,2919,30.1,52
12.64,2922,30.4,52
12.4,2923,30.7,52
12.64,2922,30.1,52
11.92,2925,30,52
13.34,2919,30.8,52
13.34,2919,30,52
14.27,2915,30.4,52
11.92,2925,30.6,52
6.9,2945,30.8,52
12.4,2923,30.2,52
13.81,2917,30.2,52
13.34,2919,30.2,52
12.64,2922,30.2,52
14.27,2915,30.2,52
9.72,2934,30.5,52
13.34,2919,30.9,52
12.4,2923,30.1,52
8.96,2937,30.5,52
13.34,2919,30.8,52
25.6,2857,30.1,52
12.88,2921,30.4,52
11.92,2925,30.7,52
13.81,2917,30.1,52
13.34,2919,30,52
12.88,2921,30.4,52
12.4,2923,30.4,52
11.92,2925,30.1,52
11.68,2926,30.7,52
13.81,2917,30.3,52
12.4,2923,30.2,52
12.64,2922,30.8,52
14.49,2914,30.4,52
13.11,2920,30.3,52
15.17,2911,30.2,52
11.68,2926,30.2,52
12.4,2923,30,52
26.08,2854,30.8,52
13.58,2918,30,52
14.49,2914,30.1,52
11.92,2925,30.7,53
12.88,2921,30.4,53
12.88,2921,30.8,52
13.81,2917,30.7,53
11.68,2926,30.6,53
13.34,2919,30.7,53
13.58,2918,30.8,53
16.49,2905,30.9,53
20.41,2886,30.8,53
11.2,2928,30.3,53
12.4,2923,30.8,53
13.34,2919,30.3,53
10.96,2929,30.7,53
13.34,2919,30.3,53
11.2,2928,30.7,53
8.46,2939,30.4,53
11.44,2927,30.7,53
12.4,2923,30.3,53
18.19,2897,30.2,53
13.34,2919,30.2,53
12.16,2924,30.2,53
12.4,2923,30.9,53
12.16,2924,30.7,53
12.88,2921,30.3,53
11.2,2928,30.2,53
12.64,2922,30.7,53
13.58,2918,30.1,53
12.4,2923,30.2,53
13.34,2919,30.3,53
13.34,2919,30.9,53
14.95,2912,30.1,53
13.34,2919,30.2,53
7.42,2943,30.4,53
9.97,2933,30.8,53
-11.24,3006,30.7,53
2.83,2960,30.5,53
13.58,2918,30.5,53
12.64,2922,30.1,53
12.88,2921,30.1,53
13.81,2917,30.7,53
12.64,2922,30.5,53
11.44,2927,30.8,53
14.27,2915,30,53
13.34,2919,30.4,53
12.4,2923,30.9,53
10.47,2931,30.4,53
13.81,2917,30.9,53
11.44,2927,30.2,53
14.04,2916,30.8,53
13.81,2917,30,53
18.19,2897,30.8,54
14.95,2912,30.4,54
19.62,2890,30.4,54
16.49,2905,30.1,54
13.34,2919,30.8,54
12.88,2921,30.4,54
9.22,2936,30.2,54
21.56,2880,30.1,54
12.4,2923,30.4,54
14.72,2913,30.5,54
12.88,2921,30.3,54
14.49,2914,30.2,54
13.58,2918,30.4,54
19.01,2893,30.3,54
13.58,2918,30.2,54
12.16,2924,30.1,54
12.64,2922,30.7,54
14.27,2915,30.1,54
16.49,2905,30.6,54
13.81,2917,30,54
11.68,2926,30.6,54
-1.2,2974,30,54
11.68,2926,30.6,54
13.58,2918,30.7,54
13.34,2919,30,54
13.34,2919,30.3,54
13.58,2918,30.4,54
12.16,2924,30.2,54
11.44,2927,30.9,54
13.81,2917,30.8,54
11.44,2927,30.7,54
11.68,2926,30.7,54
9.97,2933,30.7,54
11.2,2928,30.7,54
12.4,2923,30.7,54
12.4,2923,30.7,54
12.16,2924,30.7,54
11.68,2926,30.7,54
14.27,2915,30.7,54
12.16,2924,30.3,54
13.58,2918,30.1,54
12.4,2923,30,54
13.34,2919,30.5,54
12.88,2921,30.2,54
13.81,2917,30.4,54
11.92,2925,30.2,54
11.44,2927,30.4,54
12.64,2922,30.1,54
12.4,2923,30.6,54
13.34,2919,30.9,54
12.64,2922,30.8,54
11.2,2928,30.8,54
12.4,2923,30.5,54
9.97,2933,30,54
11.92,2925,30.4,54
11.44,2927,30,54
12.16,2924,30.9,54
13.34,2919,30.9,54
12.88,2921,30.3,54
5.03,2952,30.4,54
22.49,2875,30,54
14.27,2915,30.1,54
12.4,2923,30.4,54
15.17,2911,30.7,54
12.4,2923,30.5,54
11.44,2927,30.7,54
11.2,2928,30.8,54
12.88,2921,30.9,54
9.47,2935,30.8,54
12.64,2922,30.6,54
12.64,2922,30.9,54
11.92,2925,30.5,54
11.2,2928,30.5,54
12.16,2924,30,54
12.4,2923,30.4,54
1.42,2965,30,54
11.2,2928,30.4,54
11.68,2926,30,54
9.97,2933,30.1,54
-19.19,3029,30.1,54
14.27,2915,30.2,54
11.2,2928,30.7,54
11.92,2925,30.1,54
14.04,2916,30.1,54
13.81,2917,30.4,54
12.4,2923,30.9,54
13.34,2919,30.8,54
12.4,2923,30.8,54
13.34,2919,30.8,54
12.64,2922,30.8,54
12.88,2921,30.8,54
12.64,2922,30.3,54
13.34,2919,30.2,54
12.4,2923,30.2,54
13.34,2919,30.2,54
11.92,2925,30.7,54
11.68,2926,30.8,54
12.88,2921,30.8,54
13.81,2917,30.8,54
12.4,2923,30.8,54
13.58,2918,30.8,54
14.49,2914,30.8,54
12.4,2923,30.8,54
12.88,2921,30.5,54
12.16,2924,30,54
-0.02,2970,30,54
15.39,2910,30,54
13.11,2920,30.1,54
9.47,2935,30,54
13.58,2918,30,54
13.81,2917,30.1,54
13.34,2919,30,54
11.92,2925,30,54
9.72,2934,30,54
15.62,2909,30,54
16.06,2907,30,54
7.42,2943,30,54
13.34,2919,30,54
15.17,2911,30,54
11.2,2928,30,54
11.92,2925,30.1,54
12.88,2921,30.1,54
13.34,2919,30.1,54
10.96,2929,30.2,54
13.34,2919,30.3,54
20.21,2887,30.4,54
13.58,2918,30.3,54
13.81,2917,30.8,54
13.58,2918,30.8,54
13.81,2917,30.8,54
12.4,2923,30.3,54
14.72,2913,30.9,54
12.4,2923,30.8,54
11.92,2925,30.5,54
15.17,2911,30,54
14.27,2915,30.1,54
12.88,2921,30.1,54
13.58,2918,30.4,54
12.88,2921,30.3,54
15.17,2911,30.9,54
18.4,2896,30.8,54
14.27,2915,30.5,54
13.58,2918,30.7,54
13.81,2917,30.5,54
16.06,2907,30.7,54
14.27,2915,30.8,54
13.58,2918,30.8,54
14.27,2915,30.8,54
11.92,2925,30.8,54
13.81,2917,30.2,54
11.44,2927,30.1,54
15.17,2911,30.1,54
13.34,2919,30.1,54
14.27,2915,30.1,54
13.81,2917,30.1,54
14.27,2915,30.1,54
12.4,2923,30.4,54
24.77,2862,30,54
12.88,2921,30.1,54
21.18,2882,30.1,54
10.47,2931,30.1,54
12.4,2923,30.1,54
12.64,2922,30.1,54
12.16,2924,30.4,54
18.61,2895,30,54
13.81,2917,30.7,54
12.4,2923,30.1,54
14.27,2915,30.1,54
13.58,2918,30.2,54
13.34,2919,30.7,54
14.72,2913,30.8,54
13.81,2917,30.1,54
12.16,2924,30.4,54
12.4,2923,30,54
2.83,2960,30.4,54
12.4,2923,30,54
12.16,2924,30.4,54
12.64,2922,30.8,54
11.44,2927,30.8,54
12.64,2922,30.8,54
8.71,2938,30.8,54
12.16,2924,30.5,54
12.64,2922,30,54
11.68,2926,30.2,54
11.92,2925,30.7,54
12.88,2921,30.1,54
12.4,2923,30.1,54
13.34,2919,30.4,54
13.34,2919,30,54
12.4,2923,30.4,54
11.68,2926,30,54
13.34,2919,30.1,54
13.81,2917,30.1,54
13.34,2919,30.7,54
13.81,2917,30.8,54
12.64,2922,30.8,54
11.68,2926,30.5,54
13.58,2918,30,54
13.34,2919,30.4,54
13.34,2919,30,54
15.39,2910,30.1,54
12.4,2923,30.1,54
20.8,2884,30.4,54
13.34,2919,30.8,54
13.81,2917,30.5,54
12.88,2921,30.7,54
13.81,2917,30.8,54
13.58,2918,30.8,54
11.68,2926,30.8,54
12.64,2922,30.8,54
12.16,2924,30.8,54
12.4,2923,30.8,54
15.39,2910,30.8,54
13.58,2918,30.8,54
13.81,2917,30.6,54
13.58,2918,30,54
20.41,2886,30.8,54
11.68,2926,30.6,54
12.64,2922,30,54
13.34,2919,30.8,54
12.88,2921,30.1,54
15.17,2911,30.4,54
13.34,2919,30,54
11.44,2927,30.9,54
12.88,2921,30.1,54
12.88,2921,30.9,54
14.95,2912,30.5,54
14.49,2914,30.8,54
15.39,2910,30.2,54
12.88,2921,30.8,54
13.81,2917,30.7,54
13.34,2919,30.6,54
13.58,2918,30.2,54
12.64,2922,30.8,54
14.27,2915,30.7,54
12.4,2923,30.9,54
12.88,2921,30.5,54
14.72,2913,30.4,54
12.88,2921,30.4,54
13.34,2919,30.3,54
14.27,2915,30,54
13.34,2919,30,54
13.34,2919,30,54
13.81,2917,30.5,54
16.49,2905,30.1,54
12.4,2923,30.8,54
12.64,2922,30,54
12.4,2923,30.1,54
12.64,2922,30.2,54
11.68,2926,30.6,54
13.81,2917,30.2,54
4.49,2954,30.6,54
12.64,2922,30.2,54
14.27,2915,30.5,54
12.88,2921,30.2,54
12.4,2923,30.6,54
16.06,2907,30.2,54
13.58,2918,30.8,54
13.34,2919,30,54
12.88,2921,30.5,54
14.27,2915,30.2,54
13.81,2917,30.6,54
13.34,2919,30.2,54
13.58,2918,30.4,54
13.34,2919,30.1,54
13.34,2919,30.3,54
12.4,2923,30.6,54
14.27,2915,30.8,54
14.49,2914,30.6,54
14.27,2915,30,54
13.58,2918,30.5,54
21.18,2882,30.7,54
12.88,2921,30.6,54
14.04,2916,30.2,54
12.88,2921,30.4,54
12.64,2922,30.4,54
10.96,2929,30.2,54
12.64,2922,30.1,54
19.22,2892,30.3,54
18.19,2897,30.6,54
13.34,2919,30.5,54
13.34,2919,30.5,54
18.4,2896,30.4,54
13.81,2917,30,54
13.58,2918,30.4,54
13.34,2919,30.9,54
12.64,2922,30.1,54
14.72,2913,30.8,54
17.56,2900,30.3,54
13.81,2917,30.7,54
13.34,2919,30.6,54
14.27,2915,30.8,54
13.58,2918,30.1,54
12.4,2923,30.3,53
13.34,2919,30,54
13.58,2918,30.2,54
13.81,2917,30.6,54
13.81,2917,30.5,54
11.68,2926,30.1,54
11.68,2926,30.8,54
13.34,2919,30.6,54
11.44,2927,30.2,54
-10.91,3005,30.5,54
13.34,2919,30.2,54
0.27,2969,30.5,54
13.58,2918,30.2,54
12.64,2922,30.3,54
12.88,2921,30.3,54
18.61,2895,30.3,54
14.27,2915,30.6,54
12.4,2923,30.2,54
12.16,2924,30.5,54
13.58,2918,30.2,54
14.95,2912,30.5,54
13.34,2919,30.3,54
12.4,2923,30,54
12.64,2922,30.9,54
19.62,2890,30.5,53
7.16,2944,30.7,54
11.44,2927,30.4,53
11.92,2925,30,54
11.44,2927,30.7,54
11.68,2926,30.9,53
13.81,2917,30.2,53
13.34,2919,30.5,53
13.34,2919,30,53
12.4,2923,30.9,54
14.49,2914,30.5,53
12.4,2923,30.4,53
-2.09,2977,30.3,53
11.2,2928,30.5,53
11.68,2926,30,53
6.9,2945,30.7,53
12.64,2922,30.6,53
14.04,2916,30.3,53
1.42,2965,30.5,53
12.88,2921,30.3,53
12.64,2922,30.5,53
11.2,2928,30.3,53
21.75,2879,30.5,53
12.64,2922,30,53
14.49,2914,30.9,53
13.34,2919,30.8,53
12.16,2924,30.8,53
13.81,2917,30,53
12.64,2922,30.9,53
11.44,2927,30.8,53
14.95,2912,30.7,53
11.44,2927,30.1,53
11.68,2926,30.7,53
12.64,2922,30.7,53
11.92,2925,30.5,53
13.81,2917,30.8,53
13.58,2918,30.3,53
11.92,2925,30,53
12.4,2923,30.4,53
10.96,2929,30.1,53
11.68,2926,30,53
13.34,2919,30,53
11.92,2925,30.4,53
11.44,2927,30.1,53
12.4,2923,30.8,53
12.64,2922,30.5,53
12.4,2923,30.2,53
3.11,2959,30.9,53
12.16,2924,30.6,53
13.34,2919,30.4,53
14.72,2913,30.1,53
11.92,2925,30.1,53
15.62,2909,30.8,53
12.16,2924,30.7,53
19.82,2889,30.9,53
1.99,2963,30.5,53
12.88,2921,30.3,53
12.88,2921,30.2,53
13.81,2917,30.2,53
12.88,2921,30.6,53
13.34,2919,30.9,53
9.72,2934,30,53
18.4,2896,30.1,53
14.27,2915,30.2,53
12.64,2922,30.5,53
13.81,2917,30.9,53
12.4,2923,30,53
12.16,2924,30.4,53
12.88,2921,30.9,53
12.16,2924,30,53
12.4,2923,30.7,53
15.17,2911,30.5,53
12.4,2923,30,53
12.64,2922,30.9,53
11.44,2927,30.2,53
16.28,2906,30.8,53
3.11,2959,30.5,53
11.2,2928,30.4,53
13.34,2919,30,53
11.92,2925,30.7,53
18.81,2894,30.3,53
11.68,2926,30.3,53
12.4,2923,30.2,53
11.2,2928,30.8,53
11.68,2926,30.8,53
12.88,2921,30.9,53
10.96,2929,30.7,53
21.56,2880,30.5,53
14.49,2914,30.9,53
14.27,2915,30,53
11.92,2925,30.7,53
12.4,2923,30.5,53
18.4,2896,30.4,53
12.4,2923,30.8,53
12.4,2923,30.3,53
11.2,2928,30.8,53
